3	10,0,4,7,11,2,9,3,8,5
228	26,8,7,25,9,2,16,17,14,6
139	13,12,15,16,19,18,14,6,0,1
46	9,20,33,30,8,31,35,6,1,16
64	23,22,56,33,11,53,20,58,59,5
26	5,0,4,3,2,1
243	5,0,2,1,3,4
91	5,3,4,1,2,0
0	0,2,3,5,1,4
162	6,8,23,0,19,5,15,1,14,22
132	11,3,4,5,10,8,0,1,2,6
36	25,8,15,18,9,0,28,27,20,11
156	5,1,4,3,0,2
107	17,21,2,31,33,26,35,7,25,10
249	10,6,4,8,1,2,11,7,3,9
85	17,6,3,12,2,0,9,13,1,15
225	13,2,16,1,5,4,15,14,12,3
231	1,5,3,2,4,0
240	4,1,3,11,10,2,8,9,6,0
135	22,35,34,30,32,29,33,5,15,14
207	2,0,3,4,5,1
197	19,1,14,16,0,7,11,18,4,13
15	5,2,3,0,4,1
252	16,17,7,14,3,9,15,6,0,13
185	3,2,11,8,1,7,9,5,4,6
6	22,15,23,12,10,5,8,2,19,16
161	3,33,42,28,27,47,13,25,44,45
218	3,10,4,7,2,6,11,9,8,0
136	8,1,11,7,3,2,5,9,0,4
94	9,1,11,10,3,5,2,8,6,7
37	43,23,32,12,1,21,13,40,44,45
149	62,58,65,14,57,59,37,64,36,52
13	4,3,2,0,5,1
39	5,4,0,3,2,1
244	0,3,4,5,1,2
