0.10994583	-0.07218504	-0.045076113	0.055005603	-0.10359246	-0.34386647	0.2906543	0.07843708	0.27319062	0.23978995	-0.16810429	-0.14137182	0.12737842	0.7374234	-0.35432762	0.21444033	-0.55611414	-0.072119474	-0.17222552	-0.37803924	-0.110213146	0.05058241	-0.16549909	0.39754373	-0.051624194	0.320258	-0.3556987	0.30000222	0.18434264	0.26664963	0.04667224	-3.1263156e-05	0.66168875	-0.2935624	-0.07670079	-0.18515974	0.13286872	0.4182448	-0.21804748	-0.11400661	-0.43048623	-0.32771337	-0.31191733	0.11070646	0.35893032	-0.19827761	0.06334129	-0.39679852	-0.024862297	-0.080994785	-0.06441906	-0.18319312	-0.07902121	-0.15610069	-0.04150997	-0.11925582	-0.06350804	0.014066999	-0.1116273	-0.18588503	0.5245856	0.24166918	-0.09547495	0.18361731	-0.14182243	0.43319905	-0.07812821	-0.06809035	-0.09328797	0.11225339	-0.20864718	-0.11678998	0.25618324	-0.16218494	-0.16015916	-0.18960883	-0.11627249	-0.41597083	0.36319217	0.54384774	-0.39200154	-0.046233367	0.15316409	-0.17901191	0.34245256	-0.13301806	-0.017866494	0.024212053	-0.07264607	-0.1631324	-0.16617875	0.30961436	-0.1551617	0.19452839	-0.021718768	0.06649892	-0.25342435	0.054046918	-0.31856045	-0.026306167
0.40478486	-0.39411032	0.21202607	-0.25056612	-1.0222821	-0.31203288	0.11681427	-0.25910276	-0.28383994	0.19065523	0.65445775	0.12760419	-0.8459334	0.71080583	-0.9238388	-0.54386806	-0.37942725	-0.5100438	-0.40866742	-0.8624497	1.1379834	-0.2916971	-0.04344312	0.17737658	1.0405105	1.1779146	0.17030334	-1.1680499	1.5386671	0.5119179	-0.71365434	1.277958	0.9610795	0.6532988	-1.2882403	-0.83995324	0.9175216	0.21038906	0.46361122	0.008352939	-0.40055382	-0.9382213	-0.7052204	-1.0007633	0.5452286	-0.5323141	-0.33299074	0.60954046	-0.17023014	-0.84587157	-0.32286096	0.11613892	-0.9280473	-0.04185893	-1.0062021	0.15606818	1.0626773	0.11187607	0.14311875	0.81885856	0.040992353	0.0137584265	0.32105663	0.26990363	-1.385965	1.5064358	0.288729	-0.25198343	-0.73356867	0.0441133	0.28946388	-0.26831073	0.92700565	-0.8816172	0.6074255	-1.3189511	0.41233927	-0.76345044	0.046396773	1.4463097	-1.4003565	0.36983827	0.09323131	-1.0784894	0.91674596	-0.58569247	0.23088245	0.56088376	-1.1057795	0.094464175	-0.048042294	-0.13422866	0.90808743	0.40605238	-0.26114458	-0.044140387	-0.748678	0.44100004	-0.47534552	0.86955744
0.029117236	0.33112955	-0.14883147	-1.0755278	0.97255445	0.17596896	1.4200631	-0.9065168	0.0021058198	0.25541943	-1.1564475	0.7005321	0.07432596	2.2933068	-1.1248822	-0.22348557	0.65064985	0.9650357	-0.97511137	-0.5179223	-0.6332897	-0.76736414	0.77306205	0.47002247	-0.5014624	-0.40702692	0.78631026	0.5608985	-0.12467226	-0.95134485	0.89176583	-0.6671344	0.8068828	-0.28588182	0.7866364	0.6028124	-1.2227492	-0.77887535	-0.9784596	1.04453	-0.23364086	0.45699126	0.54670656	1.1532292	0.9062494	-0.30841458	1.283537	-1.2040725	-1.6658251	1.0681738	0.19858715	0.63122904	0.3316641	-0.39667428	0.5701679	-0.14888132	-0.07735461	-0.92807204	-0.08138536	-0.43770707	-0.56184816	-0.21696086	-0.40387726	1.6760519	0.29712576	-0.39509577	0.6778948	0.010262759	0.97247356	0.31196082	-0.7308705	-0.9114642	-0.5050772	0.4817239	0.45318395	-0.7289531	-0.5008258	0.2246594	1.0530059	1.1401637	0.5416206	0.08092551	-1.6542445	0.16327123	-0.77403533	-0.6514004	-1.0169317	-0.055060234	0.23592226	-0.23938976	-0.0020243446	1.5434924	-0.58927953	0.28134903	0.3601868	-1.1720148	-0.9332081	0.37658572	-0.11815527	-0.31849232
-3.166485	-1.6964523	-3.0676596	-3.0457222	2.5529003	1.3060809	0.82073456	-3.3178723	0.9811166	-0.07752598	0.7128618	0.08083556	-1.0073969	1.1812178	-2.622498	1.2151036	0.5897742	-0.82875425	-2.6995533	-3.1109498	-0.7815676	-0.98262846	0.36911383	-3.6500688	-1.5546373	0.768494	-0.22152494	-2.694788	0.14783698	0.55531937	1.3876401	-1.7843108	2.1614387	1.553464	2.5687106	0.7218756	-2.7073863	0.002755921	-2.833617	2.166247	1.3620539	0.8861762	0.67735034	0.8469454	-2.056595	1.9265515	1.670804	-2.8485343	-4.540101	2.3261156	3.4707847	2.4176373	-0.03711007	2.001258	-1.2217572	-1.4624854	-0.018252522	-1.8389801	2.1667442	-1.571377	-2.2103558	-2.7021737	0.3721619	0.61759907	-0.6459563	1.9019294	2.2404299	-0.99506783	2.0275211	-0.7401219	0.94911146	-0.7106332	2.4394615	-0.8258626	-0.07288975	-2.7273736	-4.2676535	1.2954093	-1.1246315	0.99792624	0.39326876	0.037472796	-2.5077693	3.2656047	-1.9322953	-3.4654474	0.43851224	-2.4556792	-0.40888238	2.7539577	-2.0016644	4.75067	-1.5589223	-0.0674892	-2.6397293	-1.5113323	-1.3100241	-1.0949897	-1.0432384	-1.0942051
-0.5523444	-0.44852445	-0.34107047	-1.0682688	0.2099116	0.3295791	0.74069405	-0.8218148	-0.3554287	0.004731909	-0.28182608	0.34268376	-0.27544397	1.3025872	-0.9361182	-0.42134026	0.3403042	0.26227418	-0.39334205	-0.8387467	0.07861366	-0.8502823	0.6474351	-0.19597328	-0.07648993	0.2835479	0.7634869	-0.26864278	0.344014	-0.1000579	0.3111299	-0.14412521	0.8982152	0.23753917	0.28193492	0.24485669	-0.62112576	-0.7177356	-0.43739742	0.9200724	0.3494584	0.14662962	0.15189596	-0.03692214	0.37951222	-0.20817995	0.47634688	-0.7091572	-1.152922	0.6975792	0.610738	0.41974854	0.027911546	0.23874761	-0.3600576	0.060011722	0.37971306	-0.58337885	0.028252013	-0.024700003	-0.5884383	-0.76452965	0.020907046	1.0001636	-0.42906737	0.3970194	0.30450848	-0.22356917	0.27464053	-0.13961501	-0.031518545	-0.33836636	0.4562648	-0.06536238	0.32671142	-0.87494904	-0.42095795	0.28530118	-0.05340693	0.93854964	-0.040243387	-0.14549656	-0.9007425	0.13135237	-0.5717237	-0.88150656	-0.04846139	-0.34301552	-0.4215584	0.27888593	-0.32669657	0.9203044	-0.025791688	-0.23930354	-0.39526698	-0.6892401	-0.63438016	0.30790195	-0.31408668	0.02231427
0.072787955	-0.07592258	-0.06998753	0.029240904	-0.15043539	-0.3515912	0.2624504	0.17302392	0.24760874	0.13946705	-0.18343095	-0.15058528	0.21726173	0.69121367	-0.22380085	0.27439937	-0.5828614	-0.12206988	-0.1822984	-0.3808673	-0.17117944	0.13052285	-0.16182232	0.39574897	-0.12596473	0.35213003	-0.3827819	0.24183673	0.11242961	0.27562013	0.036254697	-0.03561562	0.5853673	-0.33319804	-0.07971861	-0.19267178	0.13000208	0.44916102	-0.20686996	-0.13812223	-0.44078225	-0.36219582	-0.33418953	0.10661518	0.3089123	-0.14928053	0.03861599	-0.41198188	-0.0019842244	-0.11724908	-0.01960499	-0.23791961	-0.011455058	-0.094988994	0.02621851	-0.017441595	-0.045356613	0.122729905	-0.1406777	-0.21597639	0.4974854	0.27368966	-0.09635291	0.10187657	0.015126643	0.3930509	-0.14710937	-0.023310397	-0.1259521	0.03889837	-0.16503014	-0.04564888	0.29577872	-0.112827666	-0.14430621	-0.10784765	-0.09929521	-0.4564848	0.33290872	0.5030431	-0.28315026	-0.12174701	0.17063107	-0.12235001	0.3790809	-0.05462413	0.020929677	0.07772688	-0.0368868	-0.18708119	-0.22436199	0.26412192	-0.17405115	0.18999325	0.015007385	0.08936418	-0.20479041	0.004664283	-0.30569297	-0.031003457
0.4262122	0.17868687	0.44148636	-0.027406123	0.08543897	-0.2371568	0.59496397	0.2785304	-0.22317936	0.13389024	-0.6711026	0.169968	0.32437378	1.219025	-0.3784618	-0.081281796	0.041947056	0.41154122	-0.13066746	-0.008284496	-0.4607275	-0.06833846	0.18041182	0.73853993	-0.1261489	-0.0068507027	0.061294407	0.62055063	-0.1217911	-0.40654308	0.2744066	-0.097571366	0.37606257	-0.47292984	-0.0068353475	0.3132571	-0.1862956	0.003530731	-0.21067093	0.15711999	-0.5809418	-0.11575144	0.03883343	0.2918403	0.83366853	-0.4146936	0.5150696	-0.5223514	-0.1876988	0.10610339	-0.3807372	-0.25765046	0.20283009	-0.4217993	0.24892135	0.21720251	0.08235856	0.18168592	-0.42526558	-0.34089038	0.40763614	0.22134697	-0.13486223	0.71628344	0.07691636	-0.11599166	-0.08842721	0.20054315	-0.019830137	0.21185158	-0.5296161	-0.21232904	-0.33180657	0.107907906	0.12471035	0.0023911882	0.23477426	-0.24000956	0.70649034	0.6667017	0.17599638	-0.10973221	-0.24449758	-0.32238385	0.23219128	-0.0036096126	-0.27425548	0.34698284	0.019888945	-0.44880417	0.1276768	0.07583632	-0.0012309822	0.061014496	0.33492294	-0.27597472	-0.36838603	0.45693013	-0.090233475	0.020686414
0.49324107	-0.97278255	0.41671067	-0.24536024	-1.7417463	-0.22743526	-0.10031367	-0.11053697	-0.53389776	-0.08326609	1.3437115	0.046491377	-1.241493	0.56051177	-0.95033354	-0.6793142	-0.8798941	-1.092475	-0.3331507	-1.523959	1.6820346	-0.33886206	-0.34219018	0.047565017	1.5371578	2.0595386	-0.029577978	-2.068596	2.470668	1.033731	-1.0771695	1.9450992	1.3545034	1.1145213	-2.0740526	-1.4947472	1.7968599	0.66920334	1.0952706	-0.08210044	-0.60659003	-1.830349	-1.2873453	-1.7588011	0.36674324	-0.7797343	-1.0042939	1.1311743	0.02941482	-1.5281937	-0.46615598	0.36801207	-1.4678924	0.43028367	-1.610743	0.33747536	1.5806239	0.48061624	0.020922102	1.2251923	-0.03168024	-0.1313551	0.3996634	-0.20585649	-2.3090825	2.357129	0.42426822	-0.37344918	-1.4677716	-0.40267888	0.78381974	-0.09750525	1.6966069	-1.5530686	0.7802894	-1.8017912	0.7070509	-1.3340924	-0.50338554	1.9293491	-2.2404072	0.31005615	0.26653984	-1.5257347	1.535171	-0.69899243	0.6959957	0.62591004	-1.5194092	0.3310894	-0.28452477	-0.32922387	1.4938798	0.5114175	-0.45169088	-0.016346356	-0.8410587	0.2320347	-0.70503944	1.6255049
-0.09838972	-0.08002775	-0.09076677	-0.2606795	-0.055713154	-0.09951889	0.31716704	-0.094367705	-0.13708538	0.07364741	-0.16089955	0.10736315	0.026763804	0.61555886	-0.42777002	-0.09292399	-0.11066036	0.08192823	-0.21237631	-0.38569993	-0.0126538705	-0.17342749	0.19903253	0.16354689	-0.10601971	0.18347849	0.14454667	0.056143522	0.14282893	-0.007193359	0.017692065	0.035333835	0.49711803	-0.043627035	-0.07700209	-0.017512146	-0.13834617	-0.055937458	-0.14216374	0.18860479	-0.08996538	-0.060516056	-0.043135732	-0.016788239	0.3061388	-0.07765098	0.20801733	-0.31635487	-0.311582	0.112855345	0.094595954	-0.015181937	0.037733115	0.021019943	-0.13886772	0.104007035	0.17333761	-0.037398387	-0.09978962	-0.029046211	0.12735718	-0.117714845	0.045376364	0.41608742	-0.10816271	0.26605678	0.043316294	-0.08683522	-0.0545302	0.045047134	-0.15575461	-0.113587655	0.20056349	-0.08241176	0.08625511	-0.28284094	-0.05264045	-0.08088115	0.17821433	0.4891123	-0.051880714	-0.04480845	-0.20345631	-0.16564852	0.008327094	-0.20496184	-0.06757236	0.034160256	-0.2733946	-0.024887223	-0.16038351	0.22875433	0.0043295044	0.087314256	-0.09255741	-0.122583754	-0.24933392	0.25032556	-0.22140893	0.053586677
0.19999829	0.097977154	0.30421937	-0.13118152	0.047780145	-0.09831314	0.5058986	0.09595089	-0.2687743	0.07569764	-0.49677634	0.25172687	0.20108579	1.0412507	-0.3873851	-0.16314377	0.10411685	0.42722797	-0.07859832	-0.082790814	-0.26142716	-0.24626198	0.31116548	0.4939105	-0.058095843	0.052510615	0.21470656	0.4596365	-0.0820682	-0.31667215	0.24876729	-0.053049296	0.30973393	-0.33489564	0.060371548	0.3019318	-0.2634662	-0.14402275	-0.15613027	0.25599828	-0.30788776	-0.093598716	0.057293963	0.1434321	0.7221624	-0.33559918	0.44562718	-0.4474923	-0.26835608	0.16483136	-0.19159344	-0.11054678	0.15949164	-0.33343902	0.18407194	0.15098777	0.10200746	0.07674501	-0.3451873	-0.19482327	0.22833206	0.04905799	-0.085412465	0.6896932	0.01395291	-0.098201044	-0.021095138	0.104482315	-0.016087689	0.17133114	-0.44883192	-0.24292648	-0.20284505	0.09754991	0.16064864	-0.16060542	0.12443611	-0.076288015	0.47835633	0.6046735	0.11058822	-0.13867019	-0.3652612	-0.29347128	0.018273734	-0.101540476	-0.19985001	0.2549705	-0.094432026	-0.26724187	0.04575162	0.1426029	0.046454027	-0.0851343	0.19323522	-0.30974063	-0.32288688	0.41265973	-0.07447577	-0.008294032
