547	213,339,729,883,940,1671,1855,1881,2647,3302
313	214,244,476,798,927,1167,1259,1480,1653,1701
516	222,1116,1318,1459,1619,2206,2367,2377,2735,3230
439	226,251,610,646,775,805,1163,1913,2017,2042
435	227,389,479,588,880,1104,1924,1989,2651,3060
176	229,413,955,1137,1350,1964,2011,2750,2936,3016
225	230,730,757,981,1534,1810,2333,2453,2829,3482
541	235,410,602,611,1118,2562,3127,3271,3602
549	237,503,549,759,814,986,1321,2156,2372,2698
99	238,345,396,553,675,954,1342,1426,1499,1713
406	240,271,1051,1121,1123,1634,1879,2689,3111,3192
17	241,298,326,713,1433,1790,1961,2039,2168,2752
298	243,356,429,1022,1267,2107,2260,2317,2932,3276
492	245,881,1549,1796,2033,2103,2186,2528,2606,2787
412	247,511,1381,1784,2035,2087,2104,2209,2579,3043
510	253,489,593,767,1247,1529,1581,1686,2198,2616
72	254,288,337,491,565,608,934,1107,3388,3462
77	256,264,363,595,898,1042,1364,2155,2313,2474
35	258,1317,1899,1982,2351,2586,2603,2964,3092,3240
517	260,451,1346,1801,2090,2216,2617,2931,3277,3801
189	266,826,1074,1183,1225,2477,3859
23	268,506,523,1197,1785,2237,2368,2418,3094,3483
283	269,623,642,666,1439,1718,1911,2072,2171,2248
243	272,892,1003,1497,1848,2030,2325,2511,2570,2580
41	273,591,637,1004,1217,1284,1360,1668,1724,2227
366	274,484,1547,1617,1905,2746,2876,3188,3522,3589
459	277,632,1119,1425,2233,2360,2401,2704,2823,2858
307	278,362,577,1036,1220,1429,1743,1800,1935,2093
246	282,392,1028,1164,1458,2183,2268,2868,3120,3247
489	283,358,598,659,1357,1951,2220,2601,3422,3533
238	286,674,1255,1344,1839,1868,2893,2985,3755
311	287,510,599,712,1061,1124,1464,1738,2208,2937
223	289,756,872,1016,1067,1078,1442,1518,1673,2159
122	296,755,1316,1733,1884,2080,2148,2165,2509,2774
437	299,741,1438,1623,1896,2281,2548,3248,3659,3702
419	301,1249,1516,1663,1979,2016,2495,2605,3361,3406
573	303,1441,1523,1818,2092,2364,2670,3063,3367,3380
416	308,518,764,819,1221,1834,1955,2610,3266,3554
26	310,1754,3227,3274,3858,4309
426	313,533,653,1563,1941,2074,2833,2912,3867,3958
441	318,561,841,1169,1258,1662,2150,2520,3154,3235
326	320,425,539,584,834,1903,2058,2559,3156,3387
397	323,725,1575,1706,1783,2535,2696,2733,2827,3005
504	325,493,567,709,1543,1889,2328,2639,3011,3343
538	330,466,920,1112,1548,2051,2108,2338,2578,2715
582	331,417,1424,1745,1886,2347,3223,3605,3733,3772
52	332,520,982,994,1301,1728,2146,2659,2930,3354
67	335,995,1082,1226,1507,1927,2098,2403,3920,4282
30	336,579,842,1398,1622,1744,1968,2243,2710,2928
479	340,950,1462,2527,2773,3785,4117,4220,4265,4384
171	341,1276,1485,2160,2380,3143,4049
370	347,643,905,946,1274,1401,1519,1837,2034,2618
440	348,701,721,966,1090,1450,1535,1571,1612,1702
138	351,435,773,1263,1625,1692,2225,2395,2472,3183
334	352,498,684,1095,1153,1330,1413,1562,1675,1789
3	353,645,784,1289,1736,1867,1920,1960,2181,2498
359	355,780,1388,2255,2686,3151,3253,3408,3775,4194
296	366,612,1639,1727,2239,2680,3064,3242,3355,3576
612	367,778,1188,1299,1916,2283,2330,2467,2775,2862
615	368,534,876,1024,1157,1693,1705,2277,2323,2678
274	369,678,740,1287,2279,2348,2390,2817,3339,3919
282	371,692,763,942,1010,1285,1719,1765,2091,2212
118	372,657,794,1291,1380,1606,1714,1934,2122,2489
158	373,1098,1435,1698,1809,1948,2297,2732,3052,3297
272	374,532,1691,1866,2621,4006
442	375,716,801,861,1852,2170,2286,3082,3144,3384
105	376,1402,1699,2229,3000,3121,3721,4072,4103
209	377,460,915,1070,1240,1550,1680,2738,3832
270	378,629,718,846,917,1957,2185,2308,2425,2524
183	380,1150,1418,1517,1624,1772,2919,3073,3200,3551
478	382,450,758,969,1000,1034,1071,1269,1405,1894
76	383,404,428,615,1100,1147,1587,1630,1849,2101
224	384,829,1453,1641,2112,2218,2512,3390,3628,4362
199	385,889,2502,2865,3524,3596,4050
398	391,530,573,700,769,1029,1945,2068,2133,2439
374	398,647,856,1125,1314,2081,2215,2967,2992,3140
583	400,587,1320,1607,2076,2219,2995,3207,3320,3452
347	402,936,1290,1579,1730,1907,1928,2027,2295,2440
566	405,516,779,865,939,2006,2341,2565,3062,3322
5	407,557,662,997,1122,1412,1793,2485,2543,3435
143	412,824,1081,1187,1191,1379,2296,2672,3374,3672
591	415,607,815,989,1111,1219,1304,1681,1802,2590
600	419,601,910,1684,1965,2054,2228,2500,2525,3689
25	420,554,1243,1404,1942,2422,2695,3445,3749,3780
11	422,1017,1393,3201,3595,4008
505	424,1166,1202,2247,2359,2378,2552,2575,2927,3674
322	433,810,975,1093,1682,1944,2040,2499,2663,3089
292	434,483,1059,1409,2662,2857,2890,2987,3191,3349
237	439,734,1292,1427,2179,2445,2941,3124,3150,3810
21	448,544,618,828,967,1377,1614,1977,2053,2199
551	449,796,807,1817,1880,2798,3752,3824,3969,4364
153	454,840,1602,1646,1735,1807,1936,2026,2222,2708
631	456,1365,1747,2598,2674,2956,3397,3604,4329
174	457,1045,1300,1373,1520,2841,2929,3040,3072,3520
231	461,668,708,938,1089,1113,1474,1514,1621,2106
233	464,543,922,947,1154,1215,1781,1869,1987,2478
527	465,650,800,1787,1847,1885,2063,2267,2420,2771
447	467,624,1032,1057,1227,1264,1633,3750,4193
146	468,480,911,1407,1878,2191,2898,3097,3281,3430
429	469,685,1073,1803,1901,2047,2158,2572,2591,2978
314	477,571,576,1072,1331,1358,2020,2182,2285,2374
567	481,555,849,1281,1461,1950,2772,2957,3786,3814
509	488,551,562,817,1066,1083,1890,3760,4095,4126
518	490,1026,1134,1828,1836,2071,2135,2163,3068,3219
294	497,894,1212,1366,2166,2370,2952,3347,3701,4356
315	500,559,744,825,1027,1260,1558,2345,3282,3826
113	502,581,797,884,1176,1605,2466,2611,2691,3006
50	504,583,906,930,1559,1827,2037,2110,2142,2312
194	505,852,1339,1577,1711,1897,2839,2856,2895,3531
364	508,863,1033,1152,1421,1589,1994,2073,2111,2365
476	525,658,762,1293,2490,2640,3270,3321,3357,3946
552	528,616,738,1454,2096,2145,2411,2434,3117,3548
261	529,569,1616,2066,2205,2461,2801,2879,3174,3521
365	535,1349,1423,1665,1695,3021,4208,4332
500	537,1256,1829,1843,2207,2870,3280,3644,3978,4471
38	540,1846,2062,2200,2383,2404,2505,3476,3546,4151
404	542,677,1143,1253,1741,1978,2124,2382,3031,3311
211	575,619,722,838,1035,1997,2023,2259,2387,2699
327	580,694,1565,2406,3180,3606,3668,3740,3980,4146
565	586,1179,1283,2129,2526,3171,3543,4079
249	600,733,874,1115,1195,1273,1452,1560,1703,2532
436	609,1018,1749,1850,1963,2138,3106,3590,3658
265	613,630,2147,2454,3008,3163,3255,3358,3929,4032
378	631,747,2676,2909,3306,3649,3988,4315
9	633,765,1882,2998,3825,3990,4019
425	634,1077,1158,1172,1326,1363,1553,2116,2284,2760
558	649,681,926,1076,1155,1470,1488,1567,1596,1821
350	655,736,754,1011,1030,1117,1731,2391,2781,2920
477	667,735,873,951,998,1200,1451,1500,1776,2194
454	672,893,1322,1561,2529,2633,2645,2951,3001,3436
132	688,806,851,1085,2100,2889,2935,2953,3351,3934
570	697,877,979,1323,1449,1995,2013,2533,3238,3501
218	710,766,1345,1406,1823,2244,2473,3299,3695,3843
147	728,776,854,984,1430,1666,1685,2304,2884,3516
310	731,891,1369,1946,2339,2475,2693,2831,3313,3337
135	732,751,809,1214,1526,1674,1725,2069,3418,3709
555	743,1009,1097,1162,1194,1277,1445,2077,2514,2588
144	772,990,1060,1245,1382,1726,1791,1956,1973,2470
46	786,868,1002,1557,2465,2793,2859,3019,3632,3694
207	791,1466,1670,1826,2389,2736,2779,3338,3440,3711
432	793,1110,1146,1156,1216,1538,2012,2164,3372,3567
97	821,1184,1305,1389,3086,3467,3566,4390
433	835,1102,1397,1525,1819,3035,3794,3894,4133,4195
373	844,1229,1609,2356,2407,2594,2796,3234,3480,4106
620	855,1502,1980,2379,2412,2573,3609,3629
54	907,968,1168,1757,1873,1887,1918,3437,3474,3577
51	918,1569,1862,2024,2675,2757,4311
258	932,1094,1275,1566,1917,2808,3208,3263,3465,3811
184	958,993,1014,1135,1211,1716,2015,2195,2363,2557
142	991,1099,1472,1568,1601,2141,2396,2593,3054
402	999,1390,2126,2322,3552,3653,3767,4153,4359
177	1038,1250,1440,1658,1708,2784,2821,2973,3745,4268
389	1049,1075,1270,1383,1501,1764,2415,2990,3018,3258
595	1080,2089,2197,3319,3377
170	1088,1180,1436,1546,1628,1640,1856,2226,2319,2362
423	1131,1463,1798,2262,2538,3309,3492,3903,4024,4293
462	1138,1475,2075,2343,3600,3776,3838
623	1177,1192,1272,1576,1672,1838,2447,2584,3213,3333
278	1232,1487,2464,2599,2649,2687,2812,3012,3642,3681
506	1257,1368,1505,1677,2892
611	1265,1306,1496,2048,2658,2807,3185,3187,3294,3685
393	1279,1338,1417,1647,2294,2329,2571,3399,4043,4085
351	1309,1771,1860,2274,2419,2864,3222,3471,3506,3618
330	1333,1522,2276,2450,2564,2791,3066,3499,3804,4385
482	1334,2223,2357,2899,3061,3365,3517,4081,4108,4451
568	1354,2178,2324,2577,2701,3017,3532,4094,4227,4310
244	1599,1755,1788,2435,2665,2828,2901,3293,3461,3490
16	1660,1937,2826,2924,3239,3538,3739,3910
410	2460,3023,3048,3955,4259
